id,transaction_id,date,amount,merchant_name,card_type,transaction_country,risk_score,fraud_outcome,triggering_rule,flagging_severity
262,TXN-100261,2025-07-11 20:00:00,76.93,Uber,Debit,United Kingdom,36,Pending Review,ND-504b,Warning
263,TXN-100262,2025-07-11 22:00:00,24.81,Google Play,Credit,United States,25,Legitimate,VD-338b,Warning
264,TXN-100263,2025-07-11 23:00:00,111.76,Etsy Shop,Credit,United States,30,Legitimate,,
265,TXN-100264,2025-07-12 00:00:00,18.71,AirBnB,Debit,United States,31,Legitimate,ND-504,Info
266,TXN-100265,2025-07-12 00:00:00,82.50,Unknown Merchant,Prepaid,India,9,Legitimate,,
267,TXN-100266,2025-07-12 01:00:00,1688.43,DoorDash,Debit,Mexico,69,Confirmed Fraud,IP-519,Critical
268,TXN-100267,2025-07-12 01:00:00,43.34,DoorDash,Debit,United States,55,Legitimate,,
269,TXN-100268,2025-07-12 02:00:00,135.03,PayPal Transfer,Debit,United States,42,Legitimate,,
270,TXN-100269,2025-07-12 03:00:00,20.66,Booking.com,Credit,United States,29,Legitimate,,
271,TXN-100270,2025-07-12 03:00:00,83.35,Apple Store,Prepaid,Nigeria,60,Pending Review,IP-519,Info
272,TXN-100271,2025-07-12 04:00:00,224.46,PayPal Transfer,Prepaid,Mexico,31,Legitimate,,
273,TXN-100272,2025-07-12 05:00:00,127.35,DoorDash,Debit,United States,33,Legitimate,,
274,TXN-100273,2025-07-12 06:00:00,38.47,PayPal Transfer,Credit,United Kingdom,26,Legitimate,,
275,TXN-100274,2025-07-12 09:00:00,24.52,Target,Credit,China,47,Confirmed Fraud,IP-519b,Warning
276,TXN-100275,2025-07-12 09:00:00,9.46,Steam Games,Debit,United States,20,Legitimate,,
277,TXN-100276,2025-07-12 10:00:00,230.91,PayPal Transfer,Prepaid,Germany,40,Legitimate,,
278,TXN-100277,2025-07-12 11:00:00,47.42,AirBnB,Credit,United States,41,Legitimate,,
279,TXN-100278,2025-07-12 11:00:00,20.06,Shell Gas,Debit,India,47,Confirmed Fraud,CA-221,Critical
280,TXN-100279,2025-07-12 13:00:00,178.44,Google Play,Credit,Russia,33,Legitimate,,
281,TXN-100280,2025-07-12 19:00:00,34.72,Apple Store,Debit,United Kingdom,30,Legitimate,,
282,TXN-100281,2025-07-12 19:00:00,62.98,Etsy Shop,Debit,Mexico,67,Confirmed Fraud,ND-504b,Critical
283,TXN-100282,2025-07-12 20:00:00,16.63,Best Buy,Credit,United States,8,Legitimate,,
284,TXN-100283,2025-07-12 21:00:00,203.27,Instacart,Credit,Germany,36,Legitimate,,
285,TXN-100284,2025-07-12 23:00:00,77.48,Spotify,Debit,Canada,10,Legitimate,,
286,TXN-100285,2025-07-13 01:00:00,52.48,Google Play,Debit,Nigeria,10,Legitimate,,
287,TXN-100286,2025-07-13 01:00:00,55.92,Booking.com,Debit,Nigeria,45,Legitimate,TP-290,Info
288,TXN-100287,2025-07-13 05:00:00,149.33,Shopify Merchant,Debit,United States,30,Legitimate,,
289,TXN-100288,2025-07-13 06:00:00,10.99,Shopify Merchant,Credit,United States,51,Legitimate,,
290,TXN-100289,2025-07-13 07:00:00,94.36,Shopify Merchant,Credit,United States,14,Legitimate,,
291,TXN-100290,2025-07-13 07:00:00,22.79,Best Buy,Debit,Nigeria,29,Legitimate,,
292,TXN-100291,2025-07-13 09:00:00,75.52,Apple Store,Prepaid,India,13,Legitimate,,
293,TXN-100292,2025-07-13 11:00:00,46.70,Target,Debit,United States,22,Legitimate,,
294,TXN-100293,2025-07-13 12:00:00,192.38,Google Play,Debit,Germany,0,Legitimate,,
295,TXN-100294,2025-07-13 12:00:00,20.01,Netflix,Credit,Germany,49,Legitimate,,
296,TXN-100295,2025-07-13 13:00:00,60.50,Instacart,Debit,Mexico,16,Legitimate,,
297,TXN-100296,2025-07-13 14:00:00,24.99,Best Buy,Credit,United States,9,Legitimate,,
298,TXN-100297,2025-07-13 15:00:00,20.93,Instacart,Credit,United Kingdom,25,Legitimate,,
299,TXN-100298,2025-07-13 16:00:00,62.23,Steam Games,Debit,United States,37,Legitimate,,
300,TXN-100299,2025-07-13 17:00:00,89.57,AirBnB,Credit,United Kingdom,54,Legitimate,,
301,TXN-100300,2025-07-13 18:00:00,78.13,Best Buy,Credit,Canada,26,Legitimate,,
302,TXN-100301,2025-07-13 18:00:00,17.90,Best Buy,Credit,Mexico,26,Legitimate,,
303,TXN-100302,2025-07-13 18:00:00,133.13,AirBnB,Prepaid,Mexico,34,Legitimate,,
304,TXN-100303,2025-07-13 18:00:00,48.09,Shell Gas,Credit,United States,36,Legitimate,,
305,TXN-100304,2025-07-13 20:00:00,54.17,Uber,Credit,United States,20,Legitimate,ML-660,Warning
306,TXN-100305,2025-07-13 21:00:00,15.32,AirBnB,Credit,Nigeria,11,Legitimate,,
307,TXN-100306,2025-07-13 21:00:00,10.00,Amazon,Credit,Brazil,79,Confirmed Fraud,ND-504,Critical
308,TXN-100307,2025-07-13 21:00:00,65.93,Netflix,Debit,United States,62,Legitimate,,
309,TXN-100308,2025-07-13 21:00:00,30.42,Booking.com,Credit,United Kingdom,31,Legitimate,,
310,TXN-100309,2025-07-13 22:00:00,1279.64,DoorDash,Debit,Russia,67,Confirmed Fraud,CA-221b,Warning
311,TXN-100310,2025-07-13 22:00:00,22.92,Etsy Shop,Credit,United Kingdom,39,Legitimate,ML-660,Info
312,TXN-100311,2025-07-14 01:00:00,15.85,AirBnB,Credit,United States,44,Legitimate,,
313,TXN-100312,2025-07-14 01:00:00,43.60,DoorDash,Credit,United States,37,Legitimate,,
314,TXN-100313,2025-07-14 05:00:00,3.58,Shopify Merchant,Credit,United States,25,Legitimate,VD-338b,Info
315,TXN-100314,2025-07-14 05:00:00,47.31,Unknown Merchant,Prepaid,France,32,Legitimate,,
316,TXN-100315,2025-07-14 06:00:00,2.49,Shell Gas,Debit,United States,29,Legitimate,ML-660,Info
317,TXN-100316,2025-07-14 07:00:00,206.59,Apple Store,Credit,Germany,43,Legitimate,,
318,TXN-100317,2025-07-14 08:00:00,70.84,Apple Store,Credit,Nigeria,71,Confirmed Fraud,CA-221,Critical
319,TXN-100318,2025-07-14 09:00:00,25.44,Walmart,Debit,Nigeria,18,Legitimate,CA-221b,Warning
320,TXN-100319,2025-07-14 10:00:00,30.32,Apple Store,Credit,South Korea,27,Legitimate,,
321,TXN-100320,2025-07-14 10:00:00,9.64,Shell Gas,Credit,United Kingdom,38,Legitimate,,
322,TXN-100321,2025-07-14 11:00:00,11.39,Amazon,Credit,United States,21,Legitimate,,
323,TXN-100322,2025-07-14 11:00:00,107.62,Booking.com,Credit,Japan,36,Legitimate,IP-519b,Info
324,TXN-100323,2025-07-14 11:00:00,25.89,Steam Games,Prepaid,South Korea,30,Legitimate,,
325,TXN-100324,2025-07-14 13:00:00,27.31,AirBnB,Prepaid,United States,54,Pending Review,CA-221b,Warning
326,TXN-100325,2025-07-14 13:00:00,13.56,Google Play,Debit,India,24,Legitimate,,
327,TXN-100326,2025-07-14 14:00:00,11.34,Etsy Shop,Credit,China,0,Legitimate,,
328,TXN-100327,2025-07-14 14:00:00,140.10,DoorDash,Prepaid,United States,8,Legitimate,,
329,TXN-100328,2025-07-14 14:00:00,386.57,Steam Games,Credit,United States,15,Legitimate,,
330,TXN-100329,2025-07-14 14:00:00,23.56,Unknown Merchant,Debit,United States,27,Legitimate,,
331,TXN-100330,2025-07-14 14:00:00,334.75,Unknown Merchant,Debit,Canada,27,Legitimate,IP-519b,Warning
332,TXN-100331,2025-07-14 15:00:00,57.71,Uber,Credit,Russia,91,Confirmed Fraud,IP-519,Warning
333,TXN-100332,2025-07-14 17:00:00,88.26,Etsy Shop,Debit,United Kingdom,42,Legitimate,,
334,TXN-100333,2025-07-14 17:00:00,146.31,Instacart,Credit,France,35,Legitimate,,
335,TXN-100334,2025-07-14 17:00:00,729.85,Walmart,Prepaid,India,91,Confirmed Fraud,IP-519b,Critical
336,TXN-100335,2025-07-14 18:00:00,59.22,Apple Store,Debit,Canada,11,Legitimate,,
337,TXN-100336,2025-07-14 19:00:00,23.49,Stripe Payment,Credit,Canada,38,Legitimate,,
338,TXN-100337,2025-07-14 20:00:00,94.24,Shopify Merchant,Credit,United States,33,Legitimate,,
339,TXN-100338,2025-07-14 21:00:00,15.72,Steam Games,Credit,Canada,0,Legitimate,,
340,TXN-100339,2025-07-15 00:00:00,27.56,Etsy Shop,Debit,Germany,20,Legitimate,,
341,TXN-100340,2025-07-15 00:00:00,105.69,Etsy Shop,Credit,Canada,16,Legitimate,,
342,TXN-100341,2025-07-15 01:00:00,103.29,PayPal Transfer,Debit,China,12,Legitimate,,
343,TXN-100342,2025-07-15 01:00:00,86.74,Google Play,Debit,Canada,42,Legitimate,,
344,TXN-100343,2025-07-15 04:00:00,40.68,AirBnB,Credit,United States,23,Legitimate,,
345,TXN-100344,2025-07-15 06:00:00,154.21,Booking.com,Credit,Russia,25,Legitimate,,
346,TXN-100345,2025-07-15 06:00:00,6.69,Stripe Payment,Credit,France,26,Legitimate,,
347,TXN-100346,2025-07-15 07:00:00,162.35,Spotify,Credit,Canada,35,Legitimate,,
348,TXN-100347,2025-07-15 08:00:00,243.26,Apple Store,Credit,Nigeria,38,Pending Review,BN-102,Warning
349,TXN-100348,2025-07-15 08:00:00,162.06,AirBnB,Debit,Russia,18,Legitimate,,
350,TXN-100349,2025-07-15 09:00:00,13.52,AirBnB,Debit,United States,31,Legitimate,,
351,TXN-100350,2025-07-15 10:00:00,10.49,Netflix,Credit,Germany,8,Legitimate,VD-338b,Info
352,TXN-100351,2025-07-15 10:00:00,251.38,Spotify,Credit,United States,19,Legitimate,,
353,TXN-100352,2025-07-15 10:00:00,240.11,AirBnB,Credit,United Kingdom,13,Legitimate,GE-773,Info
354,TXN-100353,2025-07-15 12:00:00,25.74,Netflix,Credit,United Kingdom,63,Legitimate,,
355,TXN-100354,2025-07-15 13:00:00,6976.96,Unknown Merchant,Debit,South Korea,100,Confirmed Fraud,VD-338b,Critical
356,TXN-100355,2025-07-15 13:00:00,23.93,Google Play,Credit,Nigeria,37,Legitimate,,
357,TXN-100356,2025-07-15 14:00:00,37.71,DoorDash,Prepaid,United States,18,Legitimate,,
358,TXN-100357,2025-07-15 17:00:00,2.79,Google Play,Credit,United Kingdom,37,Legitimate,DV-812,Warning
359,TXN-100358,2025-07-15 19:00:00,41.15,Google Play,Credit,United States,23,Legitimate,,
360,TXN-100359,2025-07-15 19:00:00,54.05,Apple Store,Credit,Canada,33,Legitimate,,
361,TXN-100360,2025-07-15 19:00:00,35.64,Shopify Merchant,Credit,United States,10,Legitimate,,
362,TXN-100361,2025-07-15 20:00:00,12.76,Shopify Merchant,Credit,Australia,30,Legitimate,,
363,TXN-100362,2025-07-15 20:00:00,106.60,Instacart,Credit,Japan,23,Pending Review,VD-338b,Warning
364,TXN-100363,2025-07-15 21:00:00,28.05,Target,Debit,Nigeria,1,Legitimate,,
365,TXN-100364,2025-07-15 21:00:00,36.89,Booking.com,Debit,United States,45,Legitimate,,
366,TXN-100365,2025-07-15 22:00:00,43.49,AirBnB,Credit,China,51,Legitimate,,
367,TXN-100366,2025-07-15 22:00:00,63.74,Google Play,Credit,United States,8,Legitimate,ML-660,Info
368,TXN-100367,2025-07-15 23:00:00,40.44,Apple Store,Credit,United States,21,Legitimate,,
369,TXN-100368,2025-07-15 23:00:00,19.29,DoorDash,Credit,Canada,11,Legitimate,,
370,TXN-100369,2025-07-16 00:00:00,43.76,Apple Store,Credit,United States,13,Legitimate,CR-145,Info
371,TXN-100370,2025-07-16 01:00:00,293.82,Instacart,Debit,Germany,55,Confirmed Fraud,IP-519,Warning
372,TXN-100371,2025-07-16 02:00:00,57.23,Target,Credit,Germany,26,Legitimate,,
373,TXN-100372,2025-07-16 02:00:00,9.37,Target,Debit,Australia,17,Legitimate,,
374,TXN-100373,2025-07-16 03:00:00,14.73,DoorDash,Credit,Australia,33,Legitimate,,
375,TXN-100374,2025-07-16 03:00:00,8.89,Unknown Merchant,Credit,China,42,Legitimate,ML-660,Warning
376,TXN-100375,2025-07-16 05:00:00,84.18,Shell Gas,Debit,South Korea,18,Legitimate,,
377,TXN-100376,2025-07-16 06:00:00,68.64,Apple Store,Debit,United States,35,Legitimate,VD-338,Info
378,TXN-100377,2025-07-16 07:00:00,41.16,Netflix,Credit,United States,12,Legitimate,,
379,TXN-100378,2025-07-16 10:00:00,69.17,Best Buy,Credit,United States,38,Legitimate,,
380,TXN-100379,2025-07-16 11:00:00,21.96,Target,Credit,India,26,Legitimate,,
381,TXN-100380,2025-07-16 11:00:00,23.43,PayPal Transfer,Credit,India,13,Legitimate,,
382,TXN-100381,2025-07-16 11:00:00,10.53,Instacart,Debit,United States,26,Legitimate,,
383,TXN-100382,2025-07-16 12:00:00,33.39,Spotify,Credit,United Kingdom,1,Legitimate,,
384,TXN-100383,2025-07-16 12:00:00,83.66,Target,Prepaid,India,41,Pending Review,VD-338b,Warning
385,TXN-100384,2025-07-16 12:00:00,16.89,Uber,Credit,United States,24,Legitimate,,
386,TXN-100385,2025-07-16 12:00:00,50.06,Best Buy,Credit,Canada,3,Legitimate,,
387,TXN-100386,2025-07-16 14:00:00,146.66,Spotify,Prepaid,India,33,Legitimate,,
388,TXN-100387,2025-07-16 14:00:00,72.58,Shell Gas,Debit,Canada,12,Legitimate,,
389,TXN-100388,2025-07-16 15:00:00,34.28,Unknown Merchant,Credit,India,32,Legitimate,,
390,TXN-100389,2025-07-16 15:00:00,17.20,Target,Debit,Nigeria,31,Legitimate,,
391,TXN-100390,2025-07-16 15:00:00,54.14,Instacart,Credit,India,28,Legitimate,,
392,TXN-100391,2025-07-16 16:00:00,15.45,AirBnB,Credit,United States,31,Legitimate,,
393,TXN-100392,2025-07-16 16:00:00,46.19,Amazon,Prepaid,India,20,Legitimate,,
394,TXN-100393,2025-07-16 16:00:00,54.29,Uber,Prepaid,United States,19,Legitimate,,
395,TXN-100394,2025-07-16 16:00:00,272.56,DoorDash,Credit,Russia,30,Legitimate,,
396,TXN-100395,2025-07-16 16:00:00,5.36,Etsy Shop,Debit,Nigeria,15,Legitimate,,
397,TXN-100396,2025-07-16 18:00:00,77.16,Shopify Merchant,Prepaid,United States,12,Legitimate,,
398,TXN-100397,2025-07-16 20:00:00,120.88,Target,Debit,Nigeria,58,Confirmed Fraud,ND-504b,Critical
399,TXN-100398,2025-07-16 20:00:00,150.98,Etsy Shop,Credit,Canada,47,Legitimate,,
400,TXN-100399,2025-07-16 21:00:00,46.43,AirBnB,Debit,Canada,27,Legitimate,ND-504,Info
401,TXN-100400,2025-07-17 00:00:00,28.09,Booking.com,Credit,United States,28,Legitimate,,
402,TXN-100401,2025-07-17 00:00:00,26.86,Etsy Shop,Debit,Canada,36,Legitimate,,
403,TXN-100402,2025-07-17 01:00:00,16.44,Netflix,Debit,Russia,14,Legitimate,VD-338b,Info
404,TXN-100403,2025-07-17 06:00:00,92.17,PayPal Transfer,Credit,United States,35,Legitimate,,
405,TXN-100404,2025-07-17 07:00:00,87.58,Shopify Merchant,Credit,China,53,Legitimate,CA-221,Info
406,TXN-100405,2025-07-17 07:00:00,51.46,DoorDash,Debit,Indonesia,41,Legitimate,,
407,TXN-100406,2025-07-17 08:00:00,26.17,Instacart,Debit,Canada,23,Legitimate,,
408,TXN-100407,2025-07-17 10:00:00,28.93,Apple Store,Credit,United States,36,Legitimate,,
409,TXN-100408,2025-07-17 11:00:00,17.54,Target,Debit,Germany,41,Legitimate,,
410,TXN-100409,2025-07-17 12:00:00,62.77,Shell Gas,Credit,Mexico,15,Legitimate,,
411,TXN-100410,2025-07-17 13:00:00,236.29,Stripe Payment,Credit,India,67,Confirmed Fraud,IP-519,Critical
412,TXN-100411,2025-07-17 13:00:00,15.59,DoorDash,Credit,Russia,8,Legitimate,,
413,TXN-100412,2025-07-17 14:00:00,528.99,Stripe Payment,Credit,Russia,85,Confirmed Fraud,VD-338b,Warning
414,TXN-100413,2025-07-17 14:00:00,93.16,DoorDash,Credit,Canada,15,Legitimate,GE-773,Info
415,TXN-100414,2025-07-17 14:00:00,47.94,Spotify,Credit,United States,42,Legitimate,ND-504,Info
416,TXN-100415,2025-07-17 17:00:00,58.27,Apple Store,Credit,United States,34,Legitimate,,
417,TXN-100416,2025-07-17 17:00:00,2.99,Best Buy,Credit,Germany,35,Legitimate,,
418,TXN-100417,2025-07-17 18:00:00,108.40,Shell Gas,Credit,United States,28,Legitimate,,
419,TXN-100418,2025-07-17 19:00:00,230.43,Apple Store,Credit,Brazil,36,Legitimate,,
420,TXN-100419,2025-07-17 19:00:00,34.58,Best Buy,Debit,Nigeria,0,Legitimate,,
421,TXN-100420,2025-07-17 22:00:00,46.69,DoorDash,Debit,United Kingdom,50,Legitimate,,
422,TXN-100421,2025-07-17 22:00:00,110.91,Instacart,Credit,Brazil,38,Confirmed Fraud,IP-519,Critical
423,TXN-100422,2025-07-17 22:00:00,164.62,Amazon,Prepaid,Germany,40,Confirmed Fraud,CA-221b,Warning
424,TXN-100423,2025-07-17 23:00:00,18.28,PayPal Transfer,Debit,United States,14,Legitimate,,
425,TXN-100424,2025-07-18 02:00:00,140.25,Stripe Payment,Credit,Nigeria,60,Confirmed Fraud,CA-221,Critical
426,TXN-100425,2025-07-18 02:00:00,6.85,Shell Gas,Debit,United States,26,Legitimate,,
427,TXN-100426,2025-07-18 03:00:00,18.43,AirBnB,Debit,Russia,29,Legitimate,,
428,TXN-100427,2025-07-18 03:00:00,299.22,PayPal Transfer,Credit,United States,24,Legitimate,,
429,TXN-100428,2025-07-18 04:00:00,11.27,DoorDash,Debit,Germany,0,Legitimate,,
430,TXN-100429,2025-07-18 05:00:00,9.20,DoorDash,Debit,Nigeria,38,Legitimate,,
431,TXN-100430,2025-07-18 06:00:00,51.67,Google Play,Credit,Brazil,15,Legitimate,,
432,TXN-100431,2025-07-18 06:00:00,10.00,DoorDash,Debit,Nigeria,61,Confirmed Fraud,ND-504,Critical
433,TXN-100432,2025-07-18 06:00:00,39.20,AirBnB,Credit,Canada,26,Legitimate,ND-504b,Info
434,TXN-100433,2025-07-18 06:00:00,152.38,Walmart,Credit,United States,42,Legitimate,,
435,TXN-100434,2025-07-18 06:00:00,210.58,Amazon,Debit,India,59,Pending Review,CA-221b,Warning
436,TXN-100435,2025-07-18 06:00:00,24.23,Stripe Payment,Credit,Nigeria,30,Legitimate,,
437,TXN-100436,2025-07-18 07:00:00,11.53,Walmart,Debit,Brazil,62,Confirmed Fraud,CA-221b,Info
438,TXN-100437,2025-07-18 08:00:00,6.30,AirBnB,Debit,United States,35,Legitimate,,
439,TXN-100438,2025-07-18 08:00:00,23.42,Best Buy,Debit,Australia,51,Legitimate,,
440,TXN-100439,2025-07-18 11:00:00,34.27,Shell Gas,Credit,United States,46,Legitimate,,
441,TXN-100440,2025-07-18 12:00:00,39.08,Etsy Shop,Debit,Canada,37,Legitimate,,
442,TXN-100441,2025-07-18 12:00:00,218.25,Instacart,Prepaid,Canada,36,Legitimate,,
443,TXN-100442,2025-07-18 13:00:00,14.80,DoorDash,Debit,United States,21,Legitimate,,
444,TXN-100443,2025-07-18 14:00:00,46.97,Stripe Payment,Debit,Indonesia,22,Legitimate,,
445,TXN-100444,2025-07-18 14:00:00,8.30,Target,Debit,Canada,12,Legitimate,,
446,TXN-100445,2025-07-18 16:00:00,296.30,DoorDash,Credit,United States,18,Legitimate,CA-221,Info
447,TXN-100446,2025-07-18 18:00:00,173.39,AirBnB,Credit,United States,55,Pending Review,TP-290,Warning
448,TXN-100447,2025-07-18 18:00:00,80.96,Best Buy,Debit,Brazil,48,Pending Review,ND-504b,Warning
449,TXN-100448,2025-07-18 18:00:00,65.99,AirBnB,Prepaid,United States,83,Pending Review,BN-102,Warning
450,TXN-100449,2025-07-18 19:00:00,89.74,Netflix,Debit,Canada,19,Legitimate,,
451,TXN-100450,2025-07-18 20:00:00,9.59,Google Play,Credit,France,2,Legitimate,,
452,TXN-100451,2025-07-18 21:00:00,252.78,Best Buy,Debit,Canada,58,Legitimate,,
453,TXN-100452,2025-07-18 22:00:00,15.43,PayPal Transfer,Credit,United Kingdom,11,Legitimate,,
454,TXN-100453,2025-07-18 22:00:00,10.00,AirBnB,Credit,Nigeria,83,Confirmed Fraud,CA-221,Warning
455,TXN-100454,2025-07-18 23:00:00,355.70,Uber,Credit,United Kingdom,11,Legitimate,,
456,TXN-100455,2025-07-19 02:00:00,59.85,Instacart,Credit,United States,38,Legitimate,,
457,TXN-100456,2025-07-19 02:00:00,28.07,Shell Gas,Debit,India,23,Legitimate,,
458,TXN-100457,2025-07-19 04:00:00,58.32,Instacart,Debit,Nigeria,51,Legitimate,,
459,TXN-100458,2025-07-19 06:00:00,58.51,Uber,Debit,Nigeria,19,Legitimate,,
460,TXN-100459,2025-07-19 07:00:00,39.46,Etsy Shop,Credit,China,7,Legitimate,,
461,TXN-100460,2025-07-19 07:00:00,7.59,Unknown Merchant,Debit,Brazil,43,Legitimate,,
462,TXN-100461,2025-07-19 07:00:00,56.85,Google Play,Debit,Australia,0,Legitimate,,
463,TXN-100462,2025-07-19 07:00:00,42.31,Uber,Credit,United States,29,Legitimate,,
464,TXN-100463,2025-07-19 08:00:00,143.42,Apple Store,Debit,United States,21,Legitimate,,
465,TXN-100464,2025-07-19 08:00:00,712.23,Best Buy,Debit,Brazil,30,Confirmed Fraud,VD-338b,Warning
466,TXN-100465,2025-07-19 10:00:00,43.87,Spotify,Debit,Russia,19,Legitimate,,
467,TXN-100466,2025-07-19 11:00:00,29.67,Spotify,Debit,Brazil,13,Legitimate,,
468,TXN-100467,2025-07-19 11:00:00,115.95,Netflix,Credit,United States,32,Legitimate,,
469,TXN-100468,2025-07-19 11:00:00,618.36,AirBnB,Credit,Russia,82,Confirmed Fraud,IP-519,Critical
470,TXN-100469,2025-07-19 12:00:00,89.76,PayPal Transfer,Credit,Nigeria,42,Legitimate,,
471,TXN-100470,2025-07-19 12:00:00,43.53,Apple Store,Credit,United States,11,Legitimate,CR-145,Critical
472,TXN-100471,2025-07-19 12:00:00,36.93,Shell Gas,Debit,Brazil,16,Legitimate,TP-290,Info
473,TXN-100472,2025-07-19 13:00:00,6.73,Amazon,Credit,United Kingdom,28,Legitimate,VD-338,Info
474,TXN-100473,2025-07-19 14:00:00,37.37,Best Buy,Prepaid,Nigeria,26,Legitimate,CR-145,Warning
475,TXN-100474,2025-07-19 14:00:00,20.71,Shopify Merchant,Debit,Canada,10,Legitimate,,
476,TXN-100475,2025-07-19 14:00:00,33.84,Stripe Payment,Prepaid,Mexico,34,Legitimate,,
477,TXN-100476,2025-07-19 15:00:00,47.46,Apple Store,Credit,Germany,29,Legitimate,,
478,TXN-100477,2025-07-19 15:00:00,45.06,Instacart,Prepaid,Nigeria,40,Legitimate,,
479,TXN-100478,2025-07-19 16:00:00,55.13,Google Play,Prepaid,United Kingdom,17,Legitimate,,
480,TXN-100479,2025-07-19 18:00:00,56.63,Spotify,Credit,Japan,45,Legitimate,,
481,TXN-100480,2025-07-19 21:00:00,43.57,Unknown Merchant,Credit,United States,0,Legitimate,,
482,TXN-100481,2025-07-19 22:00:00,23.90,Booking.com,Debit,China,25,Legitimate,,
483,TXN-100482,2025-07-19 23:00:00,102.01,Netflix,Prepaid,Germany,11,Legitimate,,
484,TXN-100483,2025-07-20 02:00:00,908.35,Spotify,Credit,United Kingdom,64,Confirmed Fraud,IP-519,Critical
485,TXN-100484,2025-07-20 02:00:00,38.11,Google Play,Credit,United States,39,Legitimate,,
486,TXN-100485,2025-07-20 02:00:00,58.29,Target,Credit,United Kingdom,16,Legitimate,,
487,TXN-100486,2025-07-20 02:00:00,75.36,Netflix,Prepaid,Canada,12,Legitimate,,
488,TXN-100487,2025-07-20 03:00:00,48.85,Apple Store,Credit,Mexico,27,Legitimate,,
489,TXN-100488,2025-07-20 03:00:00,111.21,Unknown Merchant,Credit,United States,74,Confirmed Fraud,CA-221b,Warning
490,TXN-100489,2025-07-20 03:00:00,2.63,Walmart,Debit,Germany,25,Legitimate,,
491,TXN-100490,2025-07-20 04:00:00,26.89,Netflix,Credit,India,22,Legitimate,,
492,TXN-100491,2025-07-20 04:00:00,30.06,Shopify Merchant,Prepaid,Canada,32,Legitimate,,
493,TXN-100492,2025-07-20 04:00:00,87.40,Steam Games,Debit,Brazil,8,Legitimate,,
494,TXN-100493,2025-07-20 06:00:00,159.91,Stripe Payment,Credit,Russia,37,Legitimate,,
495,TXN-100494,2025-07-20 07:00:00,18.16,Spotify,Credit,France,34,Legitimate,,
496,TXN-100495,2025-07-20 09:00:00,7.82,Netflix,Credit,Japan,26,Legitimate,,
497,TXN-100496,2025-07-20 09:00:00,162.15,PayPal Transfer,Debit,India,57,Confirmed Fraud,ND-504,Info
498,TXN-100497,2025-07-20 10:00:00,499.00,DoorDash,Credit,China,36,Legitimate,VD-338b,Info
499,TXN-100498,2025-07-20 12:00:00,336.27,Booking.com,Debit,Canada,28,Legitimate,,
500,TXN-100499,2025-07-20 13:00:00,69.30,Shell Gas,Debit,United States,25,Legitimate,CR-145,Info
501,TXN-100500,2025-07-20 14:00:00,159.52,Steam Games,Debit,India,74,Confirmed Fraud,CA-221,Critical
502,TXN-100501,2025-07-20 16:00:00,292.08,Shell Gas,Debit,India,41,Pending Review,IP-519b,Warning
